,term,line,name,07-10 on avg,07-10 off avg,10-17 on avg,10-17 off avg,17-22 on avg,17-22 off avg,X,Y
12507,202003,6호선,고려대(종암),15999,12227,7297,6030,9928,11839,37.590508,127.036296
12508,202003,수인선,인천논현,8402,9002,5370,5639,8051,8798,37.400614,126.722478
12509,202003,4호선,충무로,8667,103949,21036,25671,70466,15518,37.561243,126.99428
12510,202003,4호선,성신여대입구(돈암),37866,20820,20492,19183,27313,36525,37.592624,127.016403
12511,202003,일산선,주엽,16578,8534,8932,8391,7480,14145,37.670072,126.761334
12512,202003,3호선,경복궁(정부서울청사),13659,52445,14551,15784,37547,13413,37.575762,126.97353
12513,202002,5호선,청구,7460,8662,5027,3816,7524,6284,37.560245,127.013828
12514,202002,중앙선,덕소,17325,4752,7262,5988,4646,13016,37.586781,127.208832
12515,202002,경부선,성균관대,42104,11678,13902,12031,13944,33773,37.300349,126.97075
12516,202002,경부선,당정,17066,9339,6553,4759,7726,12601,37.344285,126.948345
12517,202002,3호선,잠원,15883,7739,7627,5971,6851,11447,37.512759,127.01122
12518,202002,7호선,신대방삼거리,54086,20479,18283,15229,18032,36141,37.499701,126.928276
12519,202002,경부선,석수,31064,12363,10789,7704,11502,20956,37.435047,126.902295
12520,202002,3호선,무악재,12958,3500,4718,3839,3546,9546,37.582299,126.950291
12521,202002,3호선,지축,9022,1970,3078,2384,1836,6572,37.648048,126.913951
12522,202002,3호선,안국,7162,81944,23072,29051,60299,11669,37.576477,126.985443
12523,202002,경부선,대방,27963,35350,14856,12076,23026,22145,37.513342,126.926382
12524,202002,분당선,매교,5797,3404,2587,2437,2330,4263,37.265481,127.015678
12525,202002,분당선,구룡,2499,3950,2530,1330,1886,1906,37.486839,127.058856
12526,202002,경부선,구로,30655,46869,18412,17955,32266,27002,37.503039,126.881966
12527,202002,경인선,제물포,26461,13224,12428,9245,11754,19475,37.466769,126.656666
12528,202002,6호선,월곡(동덕여대),33805,13553,13461,12262,13310,24758,37.601948,127.041518
12529,202002,2호선,을지로4가,5148,47141,16145,16893,34929,7397,37.566941,126.998079
12530,202002,장항선,온양온천,5588,4482,5693,5558,3981,5042,36.780483,127.003249
12531,202002,분당선,서현,31859,59650,31146,37218,60134,41853,37.385126,127.123592
12532,202002,2호선,선릉,26111,197341,62476,57246,152352,34876,37.504503,127.049008
12533,202002,7호선,신중동,34326,25772,15189,14004,22157,28210,37.503048,126.77596
12534,202002,5호선,아차산(어린이대공원후문),41242,15103,17964,16086,15595,30810,37.551691,127.089761
12535,202002,분당선,선릉,4779,85810,11590,20519,36903,13650,37.504503,127.049008
12536,202002,5호선,신금호,20024,7531,7260,6402,6200,14243,37.554548,127.020331
12537,202002,분당선,수원시청,17499,24332,13308,14074,20791,24711,37.261911,127.030736
12538,202002,3호선,불광,45865,21237,21364,23611,19375,37183,37.610469,126.929887
12539,202002,경부선,광명,7659,3052,3441,2392,4648,5186,37.416182,126.884466
12540,202002,5호선,을지로4가,1650,24796,5898,7180,16918,2514,37.566941,126.998079
12541,202002,경부선,성환,4478,5864,4430,3669,5049,4777,36.916076,127.126964
12542,202002,경부선,수원,52428,51964,40836,49353,63331,67508,37.265974,126.999874
12543,202002,6호선,이태원,12367,17828,13865,18864,27737,30555,37.534488,126.994302
12544,202002,7호선,태릉입구,18554,10700,10145,8095,11354,14466,37.617983,127.07512
12545,202002,경부선,서동탄,5087,1271,1501,1163,1319,3005,37.195504,127.051672
12546,202002,분당선,미금,25196,29690,23672,21623,25623,28873,37.350077,127.10891
12547,202002,분당선,신갈,14948,3381,5651,4273,3095,10521,37.286102,127.111313
12548,202002,경부선,진위,1773,4056,1326,860,3435,1488,37.109447,127.062278
12549,202002,분당선,매탄권선,12869,4522,4780,3436,4485,9770,37.252759,127.040566
12550,202002,7호선,수락산,38933,12259,15951,13452,12250,29990,37.67785,127.055315
12551,202002,분당선,수원,19689,7092,7829,5873,11901,11768,37.265974,126.999874
12552,202002,분당선,이매,12185,8651,7517,6248,7439,9569,37.396104,127.12827
12553,202002,5호선,신길,10877,8658,3242,2907,5529,8144,37.517122,126.917169
12554,202002,경부선,서정리,7918,6554,6621,5236,9114,9382,37.056496,127.052819
12555,202002,분당선,대모산입구,7896,5288,4274,3075,4533,4838,37.491373,127.07272
12556,202002,5호선,애오개,18214,16407,7842,6783,10918,12585,37.553736,126.95682
12557,202002,경강선,이매,2679,1912,1261,929,1275,1583,37.396104,127.12827
12558,202002,경부선,용산,23052,94952,40286,49245,89394,40830,37.529849,126.964561
12559,202002,분당선,압구정로데오,5736,58340,16466,27401,50635,19238,37.527381,127.040534
12560,202002,6호선,안암(고대병원앞),9037,22590,13303,13524,20694,13138,37.586272,127.029005
12561,202002,6호선,효창공원앞,16835,12620,8029,6669,10763,10781,37.539261,126.961351
12562,202002,분당선,서울숲,16028,21483,8796,9355,17804,12857,37.543617,127.044707
12563,202002,1호선,시청,8026,104877,23340,25296,68273,11014,37.564718,126.977108
12564,202002,경부선,의왕,21232,19135,8731,6917,13778,16129,37.320852,126.948217
12565,202002,3호선,수서,32213,33093,22090,18738,26985,29313,37.487371,127.10188
12566,202002,6호선,불광,9102,5225,6687,6010,6941,9338,37.610469,126.929887
12567,202002,6호선,태릉입구,15681,5571,6290,6037,5736,13986,37.617983,127.07512
12568,202002,경의선,효창공원앞,4415,8817,2786,2750,5914,4345,37.539261,126.961351
12569,202002,경부선,신길,22768,16519,9413,6700,14015,14384,37.517122,126.917169
12570,202002,분당선,수서,25486,28914,17729,15559,23335,23749,37.487371,127.10188
12571,202002,6호선,한강진,3695,24723,6903,12946,22438,11041,37.539631,127.001725
12572,202002,2호선,시청,7124,123131,24107,20545,76410,11113,37.564718,126.977108
12573,202002,경부선,두정,7728,6151,5677,5739,6922,8720,36.833705,127.14896
12574,202002,5호선,굽은다리(강동구민회관앞),28790,8049,10982,9258,9056,20436,37.545477,127.142853
12575,202002,7호선,신풍,33269,13518,12021,10193,11816,22790,37.50008,126.90993
12576,202002,경인선,오류동,38453,9313,14696,11760,10290,27734,37.494526,126.845365
12577,202002,경부선,명학,18060,26749,8031,6461,17022,12144,37.384653,126.935433
12578,202002,6호선,신내,0,0,0,0,0,0,37.612887,127.103218
12579,202002,6호선,화랑대(서울여대입구),44760,6682,12241,7498,7807,22914,37.620064,127.084689
12580,202002,경부선,오산,15095,15652,11755,9968,15174,16907,37.145885,127.06672
12581,202002,경강선,이천,5281,4233,3317,3082,3464,4809,37.265579,127.44226
12582,202002,분당선,구성,15616,4967,5241,4148,4406,11108,37.298969,127.105664
12583,202002,경부선,금정,64641,46995,25662,22001,38119,53022,37.372221,126.943429
12584,202002,2호선,서울대입구(관악구청),138307,46321,59689,54063,62507,113315,37.481247,126.952739
12585,202002,경춘선,신내,3440,2004,1583,1359,1502,2358,37.612887,127.103218
12586,202002,3호선,신사,14796,94864,34297,50658,88031,38479,37.516334,127.020114
12587,202002,3호선,오금,22380,8189,6897,5151,6722,12773,37.502162,127.128111
12588,202002,5호선,오금,7240,10099,4041,3158,6275,5328,37.502162,127.128111
12589,202002,경부선,송탄,7366,4314,5623,4142,5210,8124,37.075696,127.054301
12590,202002,6호선,월드컵경기장(성산),7643,6428,6722,7707,7321,7804,37.569532,126.899298
12591,202002,분당선,보정,7749,2929,2946,1982,2080,4269,37.312752,127.108196
12592,202002,2호선,서초,19235,83029,27241,26033,53729,15565,37.491897,127.007917
12593,202002,6호선,역촌,12993,4809,4652,4580,3343,10225,37.606021,126.922744
12594,202002,분당선,수내,16753,35205,15003,15332,28671,17081,37.378455,127.114322
12595,202002,분당선,개포동,7060,6746,4644,4146,5080,6264,37.489116,127.06614
12596,202002,경부선,평택,17263,13791,15110,14690,17762,19813,36.990726,127.085159
12597,202002,6호선,창신,12584,3636,3616,2643,2978,5803,37.579661,127.015241
12598,202002,중앙선,도심,8738,2383,2567,1824,2007,4317,37.579622,127.222672
12599,202002,2호선,성수,24955,140288,28276,32993,90951,29277,37.544581,127.055961
12600,202002,경부선,금천구청,34228,17521,12105,10628,13125,24363,37.455626,126.89398
12601,202002,분당선,가천대,17695,8147,7689,7514,7211,15880,37.448605,127.126697
12602,202002,분당선,상갈,15444,6068,6188,4659,6158,11311,37.26181,127.108847
12603,202002,우이신설선,솔샘,21206,2801,6321,4734,3249,13660,37.62124,127.013528
12604,202002,경부선,천안,6634,5689,7785,8318,7144,7745,36.810005,127.146826
12605,202002,분당선,야탑,49436,56795,33406,33386,47342,47638,37.411185,127.128715
12606,202002,경인선,주안,48212,21611,25537,19092,26412,41491,37.464941,126.679923
12607,202002,경부선,세마,5872,3156,2829,1895,2857,4697,37.187533,127.04318
12608,202002,7호선,숭실대입구(살피재),36881,11547,13671,12888,12879,27315,37.496029,126.953822
12609,202002,2호선,삼성(무역센터),19030,220402,50665,64992,164283,36044,37.508844,127.06316
12610,202002,중앙선,망우,20146,8556,9319,9179,8215,15482,37.59955,127.091909
12611,202002,중앙선,구리,38390,14803,15220,13830,13595,29755,37.603392,127.143869
12612,202002,경부선,영등포,40743,87009,46718,64731,99025,65256,37.515504,126.907628
12613,202002,중앙선,국수,1494,677,1016,890,444,1114,37.516169,127.399367
12614,202002,중앙선,회기,51848,31300,33847,28159,32785,46126,37.58946,127.057583
12615,202002,경인선,역곡,94603,18652,29355,25713,23455,71434,37.485178,126.811502
12616,202002,분당선,기흥,28605,8126,10367,7965,10632,22717,37.275619,127.115936
12617,202002,경인선,인천,3881,4428,4244,3803,5267,1912,37.476691,126.616936
12618,202002,5호선,송정,18479,8304,8746,7451,9011,13477,37.561184,126.811973
12619,202002,2호선,신당,30467,23599,17988,18318,21502,27277,37.565972,127.01782
12620,202002,우이신설선,솔밭공원,7112,1805,3264,2724,1544,4931,37.656088,127.013252
12621,202002,6호선,응암,61843,11929,20731,16795,14477,44807,37.598605,126.915577
12622,202002,3호선,약수,28355,21447,17069,14712,20177,25169,37.55434,127.010655
12623,202002,6호선,약수,5107,9960,4641,4459,7323,5297,37.55434,127.010655
12624,202002,분당선,망포,32966,22669,12717,9535,21288,26566,37.245795,127.057353
12625,202002,6호선,신당,8253,22958,10285,9613,17415,13479,37.565972,127.01782
12626,202002,3호선,연신내,123659,27736,49456,41291,37092,92852,37.619001,126.921008
12627,202002,경강선,초월,8936,2688,2888,2001,2384,6217,37.374419,127.299
12628,202002,5호선,신정(은행정),56491,8544,13350,9799,9346,27084,37.524997,126.856191
12629,202002,중앙선,도농,33510,7818,10586,7665,6934,21070,37.608806,127.161153
12630,202002,3호선,일원,17665,19736,14089,11429,12384,12481,37.483681,127.08439
12631,202002,경강선,판교,2580,18369,3320,4278,13765,2850,37.394761,127.111217
12632,202002,수인선,인천,1406,2130,1307,1907,1155,2190,37.476691,126.616936
12633,202002,7호선,군자(능동),40337,15714,15829,11921,20256,25057,37.557121,127.079542
12634,202002,5호선,군자(능동),32619,13712,11426,12086,14211,28725,37.557121,127.079542
12635,202002,경부선,남영,11979,32464,10385,9973,22197,13089,37.541021,126.9713
12636,202002,경부선,안양,59124,20158,25257,26063,26632,51089,37.401592,126.922874
12637,202002,경부선,오산대,5706,3320,2966,2282,3717,4985,37.168953,127.063197
12638,202002,경부선,관악,24469,6940,8176,6612,6716,16296,37.419232,126.908706
12639,202002,6호선,청구,6989,13672,4242,4160,7245,5054,37.560245,127.013828
12640,202002,5호선,행당,30383,6648,9128,7100,6379,18116,37.557322,127.029476
12641,202002,우이신설선,정릉,11082,3749,5937,4522,4193,8644,37.602798,127.01349
12642,202002,5호선,서대문,16925,76950,17274,14795,46086,14530,37.565773,126.966641
12643,202002,5호선,길동,18835,9889,9618,9432,8925,16678,37.537801,127.140004
12644,202002,6호선,증산(명지대앞),35261,6860,12192,9824,8512,25046,37.583876,126.909645
12645,202002,경원선,옥수,43,67,54,50,102,19,37.540685,127.017965
12646,202002,경부선,직산,1082,1751,893,695,1293,1094,36.870593,127.143904
12647,202002,중앙선,상봉(시외버스터미널),17737,5852,6893,6090,6296,13284,37.596362,127.085032
12648,202002,3호선,옥수,23847,10429,11706,10196,11010,20724,37.540685,127.017965
12649,202002,7호선,상봉(시외버스터미널),49722,21151,19170,17227,23105,37051,37.596362,127.085032
12650,202002,5호선,상일동,60321,12864,16117,10555,12226,33787,37.556712,127.166417
12651,202002,3호선,압구정,18426,111070,37807,48843,85289,31144,37.527072,127.028461
12652,202002,2호선,상왕십리,41297,19665,16242,13281,17172,28700,37.564354,127.029354
12653,202002,경부선,병점,30570,16615,15778,12235,18455,28585,37.207503,127.032731
12654,202002,경부선,독산,29756,55661,14361,12171,34706,24165,37.466613,126.889249
12655,202002,경부선,세류,8534,3597,3370,2816,3764,6791,37.245025,127.013222
12656,202002,1호선,종로5가,7134,69546,34375,38020,55852,14756,37.570926,127.001849
12657,202002,2호선,신답,6537,1187,1647,1550,1166,5075,37.57004,127.046481
12658,202002,경부선,군포,13208,25380,6090,4787,15320,9205,37.35356,126.948462
12659,202002,6호선,연신내,0,0,0,0,1,0,37.619001,126.921008
12660,202002,3호선,양재(서초구청),33700,151507,38986,41671,103167,43928,37.484147,127.034631
12661,202002,3호선,충무로,0,0,1,0,4,0,37.561243,126.99428
12662,202002,4호선,숙대입구(갈월),19227,32454,16628,15813,28174,21319,37.54456,126.972106
12663,202002,우이신설선,가오리,12587,3069,5195,4519,2914,8862,37.641701,127.016792
12664,202002,9호선,국회의사당,4867,79171,14670,13811,49149,6930,37.528105,126.917874
12665,202002,공항철도 1호선,계양,38036,3765,9433,5791,5166,25192,37.571462,126.735637
12666,202002,경의선,계양,1,0,0,0,0,0,37.571462,126.735637
12667,202002,경원선,도봉산,17732,5338,13044,8672,7397,6482,37.689313,127.046222
12668,202002,7호선,도봉산,35483,7924,9283,10407,5635,25557,37.689313,127.046222
12669,202002,4호선,신용산,11939,59035,15260,17682,43567,16556,37.52917,126.967894
12670,202002,2호선,잠실나루,35150,25145,19101,15622,18292,23328,37.520733,127.10379
12671,202002,9호선,노들,14815,2774,5463,4042,3710,9242,37.512887,126.953222
12672,202002,7호선,중곡,32525,11484,12049,9442,9616,20738,37.565923,127.08432
12673,202002,6호선,마포구청,38272,21378,16715,13439,19220,24402,37.563515,126.903343
12674,202002,3호선,경복궁(정부서울청사),16240,64429,24892,26017,48319,17898,37.575762,126.97353
12675,202002,수인선,인하대,12125,5772,5834,5069,5666,9756,37.448493,126.649619
12676,202002,중앙선,오빈,643,265,395,335,246,477,37.506062,127.473868
12677,202002,7호선,삼산체육관,17416,2982,5185,3934,3389,10913,37.506411,126.742153
12678,202002,경춘선,퇴계원,12253,2958,3901,3159,2966,7897,37.648311,127.143952
12679,202002,일산선,정발산,7490,13981,10108,11931,15254,11740,37.659477,126.773359
12680,202002,경춘선,평내호평,15845,5756,6522,5650,5568,12540,37.653225,127.244493
12681,202002,5호선,마천,15705,6071,6336,5670,4778,10695,37.49499,127.152781
12682,202002,경인선,동인천,29163,20995,19639,17728,22707,24591,37.475276,126.632802
12683,202002,9호선,노량진,61647,51108,30474,29963,41347,54026,37.514219,126.942454
12684,202002,경부선,노량진,17254,16023,11393,10068,16539,19546,37.514219,126.942454
12685,202002,공항철도 1호선,검암,25812,8514,7184,4974,7176,18396,37.569104,126.673728
12686,202002,경의선,검암,0,0,0,0,0,0,37.569104,126.673728
12687,202002,5호선,영등포시장,17812,21720,11531,13301,18041,14581,37.522669,126.905139
12688,202002,4호선,동대문,7360,59441,30590,33656,46011,15110,37.57142,127.009745
12689,202002,1호선,동대문,15544,17915,18844,19723,17406,17309,37.57142,127.009745
12690,202002,수인선,인천논현,9888,10129,7103,7293,9226,10403,37.400614,126.722478
12691,202002,경춘선,굴봉산,170,199,261,281,122,136,37.832067,127.557695
12692,202002,3호선,경찰병원,20008,16638,9273,7761,10291,13375,37.495918,127.12454
12693,202002,2호선,양천구청,23475,6269,8013,6599,5207,17596,37.512398,126.865819
12694,202002,수인선,호구포,5154,11503,3473,2812,7837,4498,37.401637,126.708627
